is_cluster,pocket_name,pocket_alias,ward_id,ward_councillor,avg_hhsize,area_ha,density_dwellings,structure_count,age_of_is,upgrade_category,temp_sanitation,toilets_full_flush,toilets_chemical,toilets_portable,toilets_container,toilets_other,toilets_total,ratio_toilets_dwellings,pocket_code,centroidx,centroidy
Malawi,Malawi,Crossroads 13/14/16,-1.3500675309105439,Johanna Martlow,1.500460978621411,0.3415648637677054,-0.820228089931544,0.22624996084574697,10 - 15 years,Many constraints.  May need to be relocated,-0.7162946993614596,0.46373849073973356,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.07034857761949237,1:7,TYGMAL001,-0.06328515376302628,0.42812570180944226
Marcus Garvey,Marcus Garvey,Crossroads 13/14/16,0.7797630773854496,Patrick (Pat) Pietersen,1.556528025865272,-0.013116461212624195,-0.31764702517605115,0.19480302238048947,10 - 15 years,City land. Can be upgraded,-0.6211523387914675,0.16761347633720097,-0.19592235171122838,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.14674044422547994,1:11,MITMAR001,-0.0597031293355623,-0.2512165335414576
Masiphumelele Infills,Kolobe Road,Crossroads 13/14/16,0.16663002348205755,Felicity Purchase,-0.9291110686125483,-0.1340664370171321,0.13895602252683717,-0.3817241828158979,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,SOUMAS003,-2.1834100013393374,-1.4457977169168788
Milnerton Infills,Bekela 1,Crossroads 13/14/16,-1.9309304240821785,Joy McCarthy,-1.2281353205798045,-0.12662663182704814,0.19446413395239004,-0.31883030588538286,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,NORBEK002,-0.8799113121845928,1.146217487587226
Masiphumelele Infills,Masebulele Road,Crossroads 13/14/16,0.16663002348205755,Felicity Purchase,-0.9291110686125483,-0.1340968035689284,0.39726751856391335,-0.3793947799666195,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,SOUMAS006,-2.138804370837312,-1.4254499176035236
Masiphumelele Infills,Masonwabe Road 1,Crossroads 13/14/16,0.16663002348205755,Felicity Purchase,-0.9291110686125483,-0.13355020563659567,0.34687990598621377,-0.3747359742680629,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,SOUMAS008,-2.158524357948528,-1.440403230974048
Masiphumelele Infills,Masonwabe Road 2,Crossroads 13/14/16,0.16663002348205755,Felicity Purchase,-0.9291110686125483,-0.13282140839348539,0.7849811907994504,-0.3595948557477537,10 - 15 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,SOUMAS007,-2.1598723302988763,-1.4464329554485094
Masiphumelele Infills,Ntantala Road,Crossroads 13/14/16,0.16663002348205755,Felicity Purchase,-0.9291110686125483,-0.13339837287761436,0.7999827997143156,-0.3665830642955887,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,SOUMAS005,-2.134854717587053,-1.4417644563988785
Masiphumelele School Site,Masiphumelele School Site,Amakhaya Ngoko,0.16663002348205755,Felicity Purchase,-0.9291110686125483,-0.1230737452668856,0.36132025837162146,-0.27457165174909454,10 - 15 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.08295384354186507,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.22313231083146748,1:4,SOUMAS001,-2.1678281950798524,-1.435533068898596
Masiphumelele TRA,Masiphumelele TRA,Site 5 TRA,0.16663002348205755,Felicity Purchase,-0.9291110686125483,-0.07579302412010708,-0.3272168024385989,-0.1103487508749721,10 - 15 years,Provincial or National government land.  Some constraints,-0.7162946993614596,0.2131711708606675,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.14037445534164764,1:5,SOUMAS002,-2.195862249414824,-1.4417644563988785
Masiphumelele Wetlands,Masiphumelele Wetlands,Masiphumelele Vlei,0.16663002348205755,Felicity Purchase,-0.9291110686125483,0.08952248385873829,0.6041097997537541,2.1351955958293405,15 - 20 years,Many constraints.  May need to be relocated,-0.7162946993614596,1.2723875685312647,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.15564402775655414,1:15,SOUMAS004,-2.1501820115845596,-1.408207728889076
Mfuleni Infills,Bohlo Bohlo,Crossroads 13/14/16,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.13245700977193028,0.08225585293249216,-0.3700771685695062,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELBOH001,0.6260094626422277,-0.0168840974451536
Mfuleni Infills,Diep Street: Open Space,Crossroads 13/14/16,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.1333680063258181,-0.6966607303941855,-0.38871239136373287,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELDIE001,0.6425810388093146,-0.0028685171450631864
Mfuleni Infills,Emseleni,Crossroads 13/14/16,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.12170725043605385,-0.41433295548491406,-0.33630082725497035,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELEMS001,0.677732010098838,-0.01883014564505184
Mfuleni Infills,Esantini,Santi Camp/ M Ceshemba Street,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.13115124804469105,0.5207371644701564,-0.34678314007672284,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELESA001,0.6373871033894751,-0.16398719168827058
Mfuleni Infills,Gamka Street,Balelibomvu,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.13269994218630038,1.003505576210212,-0.35377134862455784,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELGAM001,0.6030845063064582,-0.021008106324794926
Mfuleni Infills,Iligwa Street,Crossroads 13/14/16,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.12850935803841634,0.08838241671211115,-0.33979493152888784,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELMFU001,0.6744327770735317,-0.0733799941511813
Mfuleni Infills,Itsitsa Street,Crossroads 13/14/16,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.13421826977611342,-0.6228305351128353,-0.389877092788372,0 - 5 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELMFU002,0.6512156029555226,-0.02719916121992752
Mfuleni Infills,M Baba Street,Crossroads 13/14/16,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.13099941528570974,0.9491519760981878,-0.3316420215564137,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELMFU003,0.6404035450125903,-0.06967947762586481
Mfuleni Infills,Nyakatisha,Crossroads 13/14/16,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.11004649454628959,0.0027161251521760623,-0.2140071776678579,5 - 10 years,Many constraints.  May need to be relocated,-0.7162946993614596,0.09927693455200114,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.17220439976080912,1:4,HELNYA001,0.6023021167604586,-0.08577218709271606
Mfuleni Infills,O Nqubelani Street,Crossroads 13/14/16,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.13030098459439574,-0.4310521010176922,-0.3724065714187845,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELONQ001,0.6923240464507211,-0.07899630942244404
Mfuleni Infills,Strong Yard,Constantia,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.1289952228671565,0.9113969376153235,-0.306018590214352,5 - 10 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELSTR001,0.708923901757987,-0.030234189759733125
Mfuleni Infills,T Tokwana Street 1,Crossroads 13/14/16,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.12990621942104436,0.7469166950458839,-0.3246538130085787,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELMFU004,0.6729811145424156,-0.1444157950246065
Mfuleni Infills,T Tokwana Street 2,Crossroads 13/14/16,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.13269994218630038,-0.001440913538208046,-0.3735712728434237,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELMFU005,0.6180158923409572,-0.04510683791988606
Mfuleni Infills,Umbashe Street 1,Crossroads 13/14/16,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.12295227905970056,0.33482634752408347,-0.27573635317373374,5 - 10 years,City land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELMFU006,0.617431456776478,-0.05426233929579401
Mfuleni Infills,Umbashe Street 2,Crossroads 13/14/16,1.4251662920205992,Themba Honono,-0.5179527221575703,-0.13269994218630038,-0.23789891112607164,-0.3782300785419804,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HELMBA001,0.6657039491266045,-0.04244488597798581
Military Heights,Military Heights,Vrygrond Military Road/ Vrygrond 137477-3,0.10208970201854259,Shaun August,1.238814758150062,-0.09711034348108237,-0.40664393668000964,-0.23264240046208456,5 - 10 years,City land. Can be upgraded,0.6417373103608116,0.5206856088940668,-0.23681213321768332,0.371843342217487,-0.1602767401999007,-0.10128451368804998,0.30524476652661314,1:1,HILMIL001,-1.075282465562624,-0.8893791790035617
Millers Camp,Millers Camp,KTC 5,-0.8014747984706668,Khaya Yozi,-0.6861538638891518,-0.13370203839557698,0.18476975956333394,-0.3782300785419804,> 20 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.10547263915853226,-0.10128451368804998,-0.28679219966979047,1:3,HILMIL002,-0.18750599035550453,0.01987907217653869
Milnerton Infills,Bekela 2,Democracy Way,-1.9309304240821785,Joy McCarthy,-1.2281353205798045,-0.13209261115037513,0.06395123181270983,-0.3677477657202278,5 - 10 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.17547746095800087,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2899751941117066,1:7,NORBEK001,-0.8819002783798453,1.1534471070657748
Milnerton Infills,Ekuphumleni - Milnerton,Crossroads 13/14/16,-1.9309304240821785,Joy McCarthy,-1.2281353205798045,-0.11876169491181653,1.4536110852102493,-0.10568994517641543,5 - 10 years,Many constraints.  May need to be relocated,1.5671219541356771,-0.35630001068266437,-0.05280811643863596,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2708772274602097,1:27,NOREKU001,-0.8623970980103137,1.169670897499417
Milnerton Infills,Khuyasa,Crossroads 13/14/16,-1.9309304240821785,Joy McCarthy,-1.2281353205798045,-0.12932925493691538,1.2034516771165655,-0.2978656802418779,10 - 15 years,City land.  Some constraints,1.5671219541356771,-0.35630001068266437,0.04941633732750147,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.254962255250629,1:6,NORKUY001,-0.8819285575200577,1.1152622131114913
Milnerton Infills,Mchiniwam,Crossroads 13/14/16,-1.9309304240821785,Joy McCarthy,-1.2281353205798045,-0.11772923215074366,1.151392702692224,-0.12548986939528126,10 - 15 years,Provincial or National government land.  Some constraints,-0.7162946993614596,0.794031776034866,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.021958261196075926,1:2,NORMCH001,-0.8755091926908349,1.1569560437163962
Milnerton Infills,Mkanini,Crossroads 13/14/16,-1.9309304240821785,Joy McCarthy,-1.2281353205798045,-0.1347041346048536,1.029778687053919,-0.3817241828158979,5 - 10 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.1550325702047734,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.28679219966979047,1:3,NORMKA001,-0.8929857013448531,1.1126809263799624
Milnerton Infills,Siyahlala - Joe Slovo: Milnerton,Crossroads 13/14/16,-1.9309304240821785,Joy McCarthy,-1.2281353205798045,-0.12671773148243692,1.1547571574298026,-0.26059523465342455,10 - 15 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.011918334932180988,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2645112385763774,1:10,NORSIY002,-0.8839080973352615,1.1366183275543824
Mkonto Square,Mkonto Square,Crossroads 13/14/16,-0.8660151199341818,Theophilus Mangali,0.6968333014594094,-0.04324008059451519,-0.35151779595287186,0.028250718657088694,15 - 20 years,Provincial or National government land.  Some constraints,1.4950140598111092,-0.32213173979006443,-0.23681213321768332,-0.17885851165187333,1.1002175837515737,-0.10128451368804998,0.0028602945445790366,1:4,HILMKH001,-0.18037022064078898,-0.0865788391963591
Mocke Road,Mocke Road,Hadjie,0.26344050567732996,Jan Burger,0.6968333014594094,-0.12246641423096039,-0.1114213775367824,-0.31184209733754786,10 - 15 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.26518462163573125,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.27406022190212587,1:9,SOUMOC001,-1.267542913516821,-0.5232599554812292
Monwabisi Park,Monwabisi Park,Monwabisi Park B/ Monwabisi Park C/ Monwabisi Park C,1.1347348454347819,(Botsotso) Danile Khatshwa,-0.8356659898727802,1.878264217417498,-0.4541023750413807,7.365869693883837,10 - 15 years,City land. Can be upgraded,0.9029797790638693,4.062796358093591,0.1516407910936389,4.041564545435437,0.4014652954741259,0.6128906112609945,3.946590408078687,1:5,KHAMON001,0.6117473495928786,-0.7434457303107235
Monwood,Monwood,Crossroads 13/14/16,0.5216017915313899,Thembinkosi Pupa,-0.798287958376873,0.16546922990118731,-0.3252824507928271,1.0368821523946068,15 - 20 years,City land. Can be upgraded,-0.3034736094681874,2.9466328422686607,1.0716608749888759,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.8272558550008614,1:3,MITMON001,-0.30378038854705525,-0.19582978347794808
Monwood,Monwood Council,Siyahlala - Monwood: Philippi,0.5216017915313899,Thembinkosi Pupa,-0.798287958376873,-0.04822019508910201,-0.1458859077213273,0.13074444402533533,15 - 20 years,City land. Can be upgraded,-0.40891168830322927,0.668748116095333,0.008526555821046498,-0.17885851165187333,-0.13287468967921648,-0.10128451368804998,0.03150724452182437,1:4,MITMON002,-0.28603994125100984,-0.19750358659292322
Monwood,Monwood South,Siyanyanzela,-0.9628256021294542,Fikiswa Nkunzana,-0.8356659898727802,0.035955886490133745,-0.026994037860890496,0.7783184361247117,10 - 15 years,City land. Can be upgraded,-0.6426360976269064,1.6937962428733304,-0.11414278869831841,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.29251278875894854,1:5,MITMON003,-0.29369416186969777,-0.2251515874438575
Morkels Cottages,Morkels Cottages,Crossroads 13/14/16,0.7152227559219346,Jongidumo Maxheke,0.005339718785128401,-0.05757309304235042,-0.6594380274014213,-0.20468956627074456,15 - 20 years,Provincial or National government land.  Some constraints,1.2158270843581043,0.05371924002853459,-0.23681213321768332,0.6106432611519884,0.33296016917241533,-0.10128451368804998,0.4452965219709236,1:1,HELMOR001,2.269753340505841,-1.3623697231018472
Mosanwabe,Mosanwabe,Crossroads 13/14/16,-0.607853834080122,Siyabulela Mamkeli,2.304088655783414,-0.08608728517903959,0.31737069868714557,0.06319176139626369,0 - 5 years,City land. Can be upgraded,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HILMOS001,-0.38682679698382816,0.12803095296695075
Mountainview,Mountainview,Crossroads 13/14/16,0.16663002348205755,Felicity Purchase,-0.9291110686125483,-0.126262233205493,-0.4836601741968397,-0.3595948557477537,10 - 15 years,City land.  Some constraints,-0.7162946993614596,0.04232981639766795,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.18811937197038986,1:1,SOUMOU001,-2.403619666207835,-1.667143054145239
Mpetha Squre,Mpetha Square,Sithathu Avenue,-0.8660151199341818,Theophilus Mangali,0.6968333014594094,-0.09595641451282444,-0.2975578264853545,-0.19770135772290956,> 20 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,0.23705299235002056,-0.10128451368804998,-0.20721733862188674,2,HILMPE001,-0.14323028315601327,-0.08320098351252848
Msindweni Makhaza,Msindweni Makhaza,Powerlines,1.0379243632395094,Mpucuko Nguzo,0.45387609673601365,-0.09404332174965999,0.048066397813243365,-0.08821942380682794,15 - 20 years,Many constraints.  May need to be relocated,0.029310738503972363,0.7712529287731327,0.744542622937236,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.16837600552421875,1:2,KHASEC003,1.0349446829378013,-0.5840512746389107
New Rest Remainder,New Rest Remainder,New Rest 2,-0.6401239948118794,Anthony Moses,0.9584795219307591,-0.11639310387170816,-0.43044328059314524,-0.3165009030361045,15 - 20 years,City land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HILNEW001,-0.3557951537858717,0.21681310011966318
Nonqubela Infills,LB Section,Nqubela 13042,0.941113881044237,Amos Komeni,-0.20023945444236024,-0.12908632252254532,0.5495508355613594,-0.32348911158393956,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.21962692711226472,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.26132824413446126,1:5,KHALBS001,0.6400170634296315,-0.4185464292824084
Nonqubela Infills,LR Section,Nqubela 13024,0.941113881044237,Amos Komeni,-0.20023945444236024,-0.1299365859728406,0.6369314250580164,-0.32931261870713535,> 20 years,City land.  Some constraints,-0.7162946993614596,-0.08295384354186507,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.22313231083146748,1:2,KHALRS001,0.6728774243616145,-0.40468209625179136
Nonqubela Infills,LT Section,Nqubela 13483,0.941113881044237,Amos Komeni,-0.20023945444236024,-0.13109051494109852,0.5751279025003625,-0.34445373722744455,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,KHALTS001,0.632240299870012,-0.39979176787365694
Nonqubela Infills,Masikhule,R Section/ Nonqubela 14619,0.8120332381172071,Monde Nqulwana,-0.8356659898727802,-0.12313447837047811,0.08505750837401381,-0.299030381666517,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.19684807985053143,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.254962255250629,1:6,KHAMAS001,0.5696302834299476,-0.3322346541970446
Nonqubela Infills,MC Section,Nonqubela 11853,0.941113881044237,Amos Komeni,-0.20023945444236024,-0.12938998804050791,0.3544166669886467,-0.3351361258303312,> 20 years,City land.  Some constraints,-0.7162946993614596,-0.28796346889746455,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.28042621078595814,1:8,KHAMCS001,0.660359191625621,-0.38612909786893274
Nonqubela Infills,MM Section 1,Nonqubela 11804,0.941113881044237,Amos Komeni,-0.20023945444236024,-0.13014915183541445,0.5776807924174836,-0.33397142440569205,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.21962692711226472,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.26132824413446126,1:4,KHAMMS001,0.648793023276935,-0.3681205896559919
Nonqubela Infills,MM Section 2,Nonqubela 11753,0.941113881044237,Amos Komeni,-0.20023945444236024,-0.12935962148871163,0.5102052709008229,-0.3281479172824962,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.21962692711226472,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.26132824413446126,1:5,KHAMMS002,0.6361333948398795,-0.34915418207007803
Nonqubela Infills,NT Section,Nonqubela 13563,0.8120332381172071,Amos Komeni,-0.20023945444236024,-0.12920778872973032,0.42088671195936633,-0.33047732013177455,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.242405774373998,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.26769423301829354,1:5,KHANTS001,0.5987766506134194,-0.3559603091942304
Nonqubela Infills,QA Section,Nqubela 11653,0.8120332381172071,Monde Nqulwana,-0.8356659898727802,-0.129632920454878,0.6089010570424078,-0.32698321585785706,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.20823750348139808,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2581452496925451,1:4,KHAQAS001,0.6138588587290625,-0.35549648423461233
Nonqubela Infills,QQ Section 2,Nqubela 11514,0.8120332381172071,Monde Nqulwana,-0.8356659898727802,-0.13020988493900695,0.40729362515032724,-0.34095963295352705,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,KHAQQS002,0.6162437328873557,-0.3369031532466038
Nonqubela Infills,SB Section,P Section,0.876573559580722,Monde Mabandla,0.13616282902080368,-0.12264861354173794,0.6273477475026593,-0.24661881755775455,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,KHASBS001,0.5546046335947293,-0.37040946499998684
Nonzamo,Nonzamo,Masakhane,0.6829525951901771,Mbuyiselo Matha,-0.3310625646780347,-0.09568311554665808,0.17527178968750023,-0.0649253953140446,15 - 20 years,Many constraints.  May need to be relocated,-0.7162946993614596,0.5320750325249334,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.051250610967995484,1:4,HELNON001,2.4615990277368667,-1.2690098252612165
Nuwe Mosienes,Nuwe Mosienes,Crossroads 13/14/16,1.1670050061665393,Johannes (Johan) Middleton,0.042717750281035506,-0.12677846458602945,-0.8536749465147982,-0.38405358566517617,5 - 10 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.11414278869831841,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.28042621078595814,1:1,HELNUW001,2.6784811804398125,-1.6601150976926549
Nyanga Infills,Butter 50,Crossroads 13/14/16,-0.8660151199341818,Theophilus Mangali,0.6968333014594094,-0.1229219125079043,0.2653577789214521,-0.28155986029692953,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.28796346889746455,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.28042621078595814,1:16,HILBUT001,-0.12945834187042415,-0.09803329906745986
Nyanga Infills,Dike Square,Crossroads 13/14/16,-0.8660151199341818,Theophilus Mangali,0.6968333014594094,-0.13285177494528166,0.7428643743260887,-0.36075955717239283,15 - 20 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.19592235171122838,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.29315818855362274,1:14,HILDIK001,-0.11426301719389792,-0.09101542576614509
Nyanga Infills,Febhana,Crossroads 13/14/16,-0.8660151199341818,Theophilus Mangali,0.6968333014594094,-0.12614076699830795,0.2746180593742102,-0.3095126944882695,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.242405774373998,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.26769423301829354,1:7,HILFEB001,-0.12227544025533225,-0.06370016890789462
Nyanga Infills,Mahobe Circle: Open Space,Crossroads 13/14/16,-0.8660151199341818,Theophilus Mangali,0.6968333014594094,-0.13148528011444993,-0.42768756708648775,-0.37706537711734117,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HILMAH001,-0.11566754782467109,-0.0781594078649923
Nyanga Infills,Mgqwashu Square,Crossroads 13/14/16,-0.8660151199341818,Theophilus Mangali,0.6968333014594094,-0.13288214149707794,-0.31128242762264846,-0.38055948139125867,> 20 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.19592235171122838,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.29315818855362274,1:6,HILMGQ001,-0.11500770121960312,-0.08347322859745158
Nyanga Infills,Nongawe,Crossroads 13/14/16,-0.8660151199341818,Theophilus Mangali,0.6968333014594094,-0.1326695756345041,0.3387818968217442,-0.3665830642955887,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.32213173979006443,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2899751941117066,1:8,HILNON001,-0.11246257860008396,-0.10555532993354258
Nyanga Infills,Sihlanu Avenue,Crossroads 13/14/16,-0.8660151199341818,Theophilus Mangali,0.6968333014594094,-0.1285397245902126,-0.7434563907532445,-0.38055948139125867,10 - 15 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HILNYA002,-0.12055983908218904,-0.05933416439721054
