"is_cluster","pocket_name","pocket_alias","ward_id","ward_councillor","avg_hhsize","area_ha","density_dwellings","structure_count","age_of_is","upgrade_category","temp_sanitation","toilets_full_flush","toilets_chemical","toilets_portable","toilets_container","toilets_other","toilets_total","ratio_toilets_dwellings","pocket_code","centroidx","centroidy"
"Phola Park - Gugulethu","Phola Park - Gugulethu","None","19100042","Luvuyo Zondani","4.500000000","3.546000000","202.199661591","717","15 - 20 years","City land. Can be upgraded","0E-9","79.000000000","0E-9","0E-9","0E-9","0E-9","79.000000000","1:9","HILPOL001","18.562964000","-34.001694000"
"Phola Park - Mfuleni","Phola Park - Mfuleni","None","19100108","Themba Honono","3.060000000","3.539000000","127.154563436","450","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","58.000000000","0E-9","0E-9","0E-9","0E-9","58.000000000","1:8","HELMFU007","18.679503000","-33.995221000"
"Phola Park - Philippi","Phola Park - Philippi","Better Life","19100088","Patrick (Pat) Pietersen","4.170000000","4.209000000","236.398194345","995","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","157.000000000","0E-9","0E-9","0E-9","0E-9","157.000000000","1:6","MITPHO001","18.599485000","-34.005866000"
"Pholile","Pholile","None","19100086","Jongidumo Maxheke","3.340000000","9.981000000","136.459272618","1362","15 - 20 years","City land. Can be upgraded","35.751295337","124.000000000","69.000000000","0E-9","0E-9","0E-9","193.000000000","1:7","HELPHO001","18.858670000","-34.123326000"
"Pholile","Sollys Town (1)","None","19100085","Mbuyiselo Matha","3.160000000","3.566000000","85.249579361","304","15 - 20 years","City land.  Some constraints","0E-9","156.000000000","0E-9","0E-9","0E-9","0E-9","156.000000000","1:2","HELSOL001","18.858498000","-34.118970000"
"Pholile","Sollys Town (2)","None","19100085","Mbuyiselo Matha","3.160000000","3.044000000","204.007884363","621","15 - 20 years","Many constraints.  May need to be relocated","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELSOL002","18.855468000","-34.118886000"
"Pine Road","Pine Road","None","19100057","Brett Herron","3.240000000","0.186000000","91.397849462","17","10 - 15 years","Many constraints.  May need to be relocated","100.000000000","0E-9","4.000000000","0E-9","0E-9","0E-9","4.000000000","1:4","EBEPIN001","18.444786000","-33.929570000"
"PJS Section","PJS Section","Nonqubela 13927","19100089","Monde Nqulwana","2.890000000","3.816000000","229.821802935","877","> 20 years","Provincial or National government land.  Some constraints","46.280991736","195.000000000","0E-9","168.000000000","0E-9","0E-9","363.000000000","1:2","KHAPJS001","18.665421000","-34.022070000"
"Pook Se Bos","Pook Se Bos","None","19100048","Magedien Davids","3.860000000","1.386000000","133.477633478","185","10 - 15 years","City land. Can be upgraded","100.000000000","0E-9","0E-9","91.000000000","0E-9","14.000000000","105.000000000","1:2","HILPOO001","18.530456000","-33.980559000"
"QQ Section","QQ Section","Nonqubela 11086","19100089","Monde Nqulwana","2.890000000","3.370000000","185.459940653","625","5 - 10 years","Many constraints.  May need to be relocated","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"KHAQQS001","18.668170000","-34.019484000"
"Rasta Camp - Ocean View","Rasta Camp - Ocean View","None","19100061","Simon Liell-Cock","4.090000000","5.036000000","9.332803813","47","10 - 15 years","Many constraints.  May need to be relocated","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"SOURAS001","18.361695000","-34.154880000"
"Rasta Camp - Sir Lowry Pass","Rasta Camp - Sir Lowry Pass","Rasta Camp Erf 911","19100100","Johannes (Johan) Middleton","3.360000000","8.337000000","57.454719923","479","> 20 years","Many constraints.  May need to be relocated","78.608247423","83.000000000","0E-9","224.000000000","81.000000000","0E-9","388.000000000","1:1","HELRAS001","18.907570000","-34.118569000"
"Red Hill","Red Hill 1","None","19100061","Simon Liell-Cock","4.090000000","11.546000000","38.628096310","446","15 - 20 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","7.000000000","157.000000000","76.000000000","16.000000000","256.000000000","1:2","SOURED001","18.408467000","-34.199290000"
"Red Hill","Red Hill 2","None","19100061","Simon Liell-Cock","4.090000000","1.286000000","45.878693624","59","15 - 20 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","1.000000000","0E-9","8.000000000","0E-9","9.000000000","1:7","SOURED002","18.407629000","-34.196057000"
"Red Hill","Red Hill 3","None","19100061","Simon Liell-Cock","4.090000000","5.264000000","24.126139818","127","15 - 20 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","15.000000000","0E-9","41.000000000","0E-9","56.000000000","1:2","SOURED003","18.409458000","-34.202636000"
"Richwood","Richwood","None","19100105","Justin Basson","3.080000000","1.669000000","322.947872978","539","10 - 15 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","0E-9","0E-9","6.000000000","0E-9","6.000000000","1:90","TYGRIC001","18.539863000","-33.843555000"
"Riemvasmaak","Riemvasmaak 1","Eagle Park","19100067","Shaun August","4.000000000","5.690000000","103.339191564","588","0 - 5 years","Provincial or National government land.  Some constraints","44.625407166","170.000000000","110.000000000","27.000000000","0E-9","0E-9","307.000000000","1:2","HILRIE001","18.524807000","-34.047442000"
"Riemvasmaak","Riemvasmaak 2","Eagle Park","19100067","Shaun August","4.000000000","1.094000000","21.937842779","24","0 - 5 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","0E-9","27.000000000","0E-9","0E-9","27.000000000","1:1","HILRIE002","18.526078000","-34.050001000"
"Rietpoel","Rietpoel","None","19100019","Cynthia Claasen","3.980000000","0.215000000","55.813953488","12","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","3.000000000","0E-9","0E-9","0E-9","0E-9","3.000000000","1:4","HELRIE001","18.676509000","-33.961784000"
"Rondevlei","Rondevlei","None","19100110","Shanen Rossouw","4.550000000","0.871000000","75.774971297","66","15 - 20 years","City land. Can be upgraded","94.285714286","2.000000000","33.000000000","0E-9","0E-9","0E-9","35.000000000","1:2","HILRON001","18.491462000","-34.066883000"
"Royal Plakkers Kamp","Royal Plakkers Kamp","None","19100056","Lisa McBride","3.900000000","0.098000000","51.020408163","5","15 - 20 years","Many constraints.  May need to be relocated","100.000000000","0E-9","4.000000000","0E-9","0E-9","0E-9","4.000000000","1:1","EBEROY001","18.484811000","-33.920555000"
"RR Section","RR Section","None","19100089","Monde Nqulwana","2.890000000","17.925000000","175.843793584","3152","> 20 years","Many constraints.  May need to be relocated","69.238476954","307.000000000","120.000000000","571.000000000","0E-9","0E-9","998.000000000","1:3","KHARRS001","18.661004000","-34.017919000"
"Samora Machel Infills","Boipatong Street","None","19100033","Nico Mzalisi","2.880000000","0.032000000","281.250000000","9","10 - 15 years","Many constraints.  May need to be relocated","0E-9","4.000000000","0E-9","0E-9","0E-9","0E-9","4.000000000","1:2","MITBOI001","18.579606000","-34.017038000"
"Samora Machel Infills","Duma Nokwe - Phillippi","Philippi 6759","19100075","Natalie Bent","3.280000000","0.233000000","115.879828326","27","10 - 15 years","Provincial or National government land.  Some constraints","0E-9","6.000000000","0E-9","0E-9","0E-9","0E-9","6.000000000","1:5","MITDUM001","18.583195000","-34.017547000"
"Samora Machel Infills","Galaweni Road","None","19100033","Nico Mzalisi","2.880000000","0.133000000","218.045112782","29","10 - 15 years","Provincial or National government land.  Some constraints","0E-9","3.000000000","0E-9","0E-9","0E-9","0E-9","3.000000000","1:10","MITGAL001","18.582618000","-34.016200000"
"Samora Machel Infills","Iraq - Philippi","Philippi 6931","19100033","Nico Mzalisi","2.880000000","0.331000000","160.120845921","53","10 - 15 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","5.000000000","0E-9","0E-9","0E-9","5.000000000","1:11","MITIRA001","18.583397000","-34.015597000"
"Samora Machel Infills","Jameson Mngomezulu Road","None","19100075","Natalie Bent","3.820000000","0.099000000","131.313131313","13","10 - 15 years","Many constraints.  May need to be relocated","0E-9","4.000000000","0E-9","0E-9","0E-9","0E-9","4.000000000","1:3","MITJAM001","18.583666000","-34.019251000"
"Samora Machel Infills","Kwaplayithi","None","19100075","Natalie Bent","3.820000000","0.487000000","283.367556468","138","10 - 15 years","Provincial or National government land.  Some constraints","0E-9","16.000000000","0E-9","0E-9","0E-9","0E-9","16.000000000","1:9","MITKWA001","18.584234000","-34.018957000"
"Samora Machel Infills","Letsatsi Mosala Street","None","19100033","Nico Mzalisi","2.880000000","0.603000000","192.371475954","116","15 - 20 years","Many constraints.  May need to be relocated","100.000000000","0E-9","6.000000000","0E-9","0E-9","0E-9","6.000000000","1:19","MITLET001","18.573822000","-34.015371000"
"Samora Machel Infills","Lillian Ngoyi Drive","None","19100033","Nico Mzalisi","2.880000000","0.123000000","211.382113821","26","10 - 15 years","Many constraints.  May need to be relocated","0E-9","4.000000000","0E-9","0E-9","0E-9","0E-9","4.000000000","1:7","MITLIL001","18.572724000","-34.020548000"
"Samora Machel Infills","New Look - Philippi","Philippi 4232/ Iraq","19100033","Nico Mzalisi","2.880000000","0.152000000","144.736842105","22","10 - 15 years","Provincial or National government land.  Some constraints","0E-9","4.000000000","0E-9","0E-9","0E-9","0E-9","4.000000000","1:6","MITNEW001","18.579723000","-34.015933000"
"Samora Machel Infills","Oliver Tambo Avenue","Unknown 20","19100033","Nico Mzalisi","2.880000000","0.103000000","203.883495146","21","15 - 20 years","City land.  Some constraints","0E-9","4.000000000","0E-9","0E-9","0E-9","0E-9","4.000000000","1:5","MITOLI001","18.575968000","-34.018023000"
"Samora Machel Infills","Philippi 6810","Philippi 6810","19100033","Nico Mzalisi","2.880000000","0.346000000","289.017341040","100","10 - 15 years","Many constraints.  May need to be relocated","0E-9","10.000000000","0E-9","0E-9","0E-9","0E-9","10.000000000","1:10","MITPHI002","18.579982000","-34.016530000"
"Samora Machel Infills","Samora Machel","None","19100033","Nico Mzalisi","2.880000000","0.662000000","256.797583082","170","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","20.000000000","0E-9","0E-9","0E-9","0E-9","20.000000000","1:9","MITSAM001","18.574510000","-34.016721000"
"Samora Machel Infills","Tembisa","None","19100033","Nico Mzalisi","2.880000000","0.143000000","111.888111888","16","10 - 15 years","Many constraints.  May need to be relocated","0E-9","8.000000000","0E-9","0E-9","0E-9","0E-9","8.000000000","1:2","MITSAM002","18.574380000","-34.017382000"
"Samora Machel Infills","Tshwane","None","19100033","Nico Mzalisi","2.880000000","0.156000000","128.205128205","20","5 - 10 years","Many constraints.  May need to be relocated","69.230769231","4.000000000","9.000000000","0E-9","0E-9","0E-9","13.000000000","1:2","MITTSH001","18.584336000","-34.016545000"
"Samora Machel Infills","Vuyisile Mini Street","None","19100075","Natalie Bent","3.820000000","0.053000000","283.018867925","15","10 - 15 years","Provincial or National government land.  Some constraints","0E-9","4.000000000","0E-9","0E-9","0E-9","0E-9","4.000000000","1:4","MITVUY001","18.580861000","-34.019152000"
"Samora Machel Infills","Zola","None","19100033","Nico Mzalisi","2.880000000","0.204000000","137.254901961","28","10 - 15 years","Many constraints.  May need to be relocated","0E-9","8.000000000","0E-9","0E-9","0E-9","0E-9","8.000000000","1:4","MITZOL001","18.575512000","-34.018341000"
"SBDC TRA","SBDC TRA","None","19100034","Fikiswa Nkunzana","2.890000000","3.265000000","77.794793262","254","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"MITSBD001","18.590198000","-34.003471000"
"Section 32","Section 32","None","19100109","(Botsotso) Danile Khatshwa","2.890000000","0.120000000","66.666666667","8","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"KHASEC004","18.710612000","-34.050392000"
"Sheffield Road","Ingulube","Sheffield Ingulube","19100034","Thembinkosi Pupa","2.910000000","0.527000000","320.683111954","169","15 - 20 years","Many constraints.  May need to be relocated","0E-9","23.000000000","0E-9","0E-9","0E-9","0E-9","23.000000000","1:7","MITSHE002","18.588894000","-34.007466000"
"Sheffield Road","Sheffield Road","Siyahlala - Sheffield Road: Philippi","19100080","Fikiswa Nkunzana","2.890000000","1.666000000","324.129651861","540","15 - 20 years","Many constraints.  May need to be relocated","0E-9","29.000000000","0E-9","0E-9","0E-9","0E-9","29.000000000","1:19","MITSHE001","18.582886000","-34.007478000"
"Shukushukuma - Mfuleni","Shukushukuma - Mfuleni 1 (1)","None","19100108","Themba Honono","3.060000000","0.244000000","69.672131148","17","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HELSHU001","18.680766000","-34.000439000"
"Shukushukuma - Mfuleni","Shukushukuma - Mfuleni 1 (2)","None","19100108","Themba Honono","3.060000000","3.708000000","85.760517799","318","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","163.000000000","0E-9","0E-9","0E-9","0E-9","163.000000000","1:2","HELSHU003","18.681314000","-34.001446000"
"Shukushukuma - Mfuleni","Shukushukuma - Mfuleni 2","None","19100108","Themba Honono","3.060000000","2.751000000","88.331515812","243","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","30.000000000","0E-9","0E-9","0E-9","0E-9","30.000000000","1:8","HELSHU002","18.682822000","-34.001436000"
"Silverstroom Road","Silverstroom Road","Kleinhoewe","19100029","Cynthia Clayton","4.670000000","669.406000000","0.796228298","533","0 - 5 years","Many constraints.  May need to be relocated","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"HILSIL001","18.427992000","-33.538347000"
"Silvertown","Silvertown","SST","19100093","Amos Komeni","3.230000000","12.443000000","164.027967532","2041","> 20 years","Provincial or National government land.  Some constraints","0E-9","226.000000000","0E-9","0E-9","0E-9","0E-9","226.000000000","1:9","KHASIL001","18.688487000","-34.042095000"
"Siqalo","Siqalo","None","19100075","Natalie Bent","3.820000000","16.066000000","119.009087514","1912","0 - 5 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","52.000000000","2000.000000000","0E-9","0E-9","2052.000000000","1:1","MITSIQ001","18.576208000","-34.032846000"
"Sir Lowry Pass Smalls","Bloekombos Somerset West","None","19100100","Johannes (Johan) Middleton","3.360000000","2.076000000","52.986512524","110","15 - 20 years","Many constraints.  May need to be relocated","100.000000000","0E-9","2.000000000","0E-9","12.000000000","0E-9","14.000000000","1:8","HELBLO001","18.910236000","-34.123648000"
"Sir Lowry Pass Smalls","Savage and Lovemore","Mission Road/ Group Five","19100100","Johannes (Johan) Middleton","3.360000000","1.058000000","86.011342155","91","10 - 15 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","17.000000000","26.000000000","10.000000000","0E-9","53.000000000","1:2","HELSAV001","18.906166000","-34.121733000"
"Sir Lowry Pass Smalls","Sun City","None","19100100","Johannes (Johan) Middleton","3.360000000","0.846000000","59.101654846","50","> 20 years","Provincial or National government land.  Some constraints","0E-9","9.000000000","0E-9","0E-9","0E-9","0E-9","9.000000000","1:6","HELSUN001","18.907644000","-34.123578000"
"Site C Infills","AT Section 1","Mxolisi Phatheni 55276/ Mxolisi Phatheni 52486","19100018","Ntomboxolo Kopman","3.700000000","0.534000000","258.426966292","138","15 - 20 years","Provincial or National government land.  Some constraints","70.689655172","17.000000000","0E-9","41.000000000","0E-9","0E-9","58.000000000","1:2","KHAATS001","18.638667000","-34.005829000"
"Site C Infills","AT Section 2","Mxolisi Phatheni 52294","19100018","Ntomboxolo Kopman","3.700000000","0.203000000","275.862068966","56","15 - 20 years","Provincial or National government land.  Some constraints","65.573770492","21.000000000","0E-9","40.000000000","0E-9","0E-9","61.000000000","1:1","KHAATS003","18.641004000","-34.007054000"
"Site C Infills","AT Section 3","Mxolisi Phatheni 52425","19100018","Ntomboxolo Kopman","3.700000000","0.133000000","308.270676692","41","15 - 20 years","Provincial or National government land.  Some constraints","76.923076923","12.000000000","0E-9","40.000000000","0E-9","0E-9","52.000000000","1:1","KHAATS002","18.640531000","-34.008602000"
"Site C Infills","BBT","Peter Tosh/ Mxolisi Phatheni 53385","19100087","Mlulami Velem","3.450000000","0.298000000","208.053691275","62","15 - 20 years","Provincial or National government land.  Some constraints","89.208633094","15.000000000","0E-9","124.000000000","0E-9","0E-9","139.000000000","1:0","KHABBT001","18.640155000","-34.013316000"
"Site C Infills","BBT Section","Bongweni Lansdown Road reserve 52749","19100087","Mlulami Velem","3.450000000","0.161000000","260.869565217","42","> 20 years","Provincial or National government land.  Some constraints","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9","0E-9",,"KHABBT002","18.645768000","-34.015744000"
"Site C Infills","Chris Hani","Khwezi Park","19100018","Ntomboxolo Kopman","3.700000000","0.728000000","260.989010989","190","15 - 20 years","Many constraints.  May need to be relocated","81.818181818","2.000000000","9.000000000","0E-9","0E-9","0E-9","11.000000000","1:17","KHACHR001","18.637261000","-34.004167000"
"Site C Infills","CT Section 1","CT Section 53036","19100087","Mlulami Velem","3.450000000","0.137000000","270.072992701","37","15 - 20 years","Provincial or National government land.  Some constraints","72.916666667","13.000000000","0E-9","35.000000000","0E-9","0E-9","48.000000000","1:1","KHACTS002","18.648079000","-34.010000000"
"Site C Infills","CT Section 2/3","CT Section 15966","19100087","Mlulami Velem","3.450000000","0.083000000","289.156626506","24","15 - 20 years","Provincial or National government land.  Some constraints","100.000000000","0E-9","0E-9","35.000000000","0E-9","0E-9","35.000000000","1:1","KHACTS004","18.650771000","-34.011897000"
"Site C Infills","CT Section 3","CT Section 53286","19100087","Mlulami Velem","3.450000000","0.147000000","238.095238095","35","15 - 20 years","Provincial or National government land.  Some constraints","85.000000000","6.000000000","0E-9","34.000000000","0E-9","0E-9","40.000000000","1:1","KHACTS003","18.651052000","-34.012020000"
"Site C Infills","D Section 1","Mxolisi Phatheni 51401","19100087","Mlulami Velem","3.450000000","0.049000000","285.714285714","14","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","5.000000000","0E-9","0E-9","0E-9","0E-9","5.000000000","1:3","KHADSE001","18.655385000","-34.013314000"
"Site C Infills","D Section 2","Mxolisi Phatheni 51422","19100087","Mlulami Velem","3.450000000","0.057000000","263.157894737","15","15 - 20 years","Provincial or National government land.  Some constraints","0E-9","6.000000000","0E-9","0E-9","0E-9","0E-9","6.000000000","1:3","KHADSE002","18.654090000","-34.014950000"
